Serial,Device_Type,first_seen_date,last_seen_date,total_days_observed,total_records,risk_score_current,risk_score_avg,risk_score_max,risk_score_min,risk_score_std,device_health_status,battery_current,battery_min,battery_max,battery_avg,battery_std,battery_readings_total,battery_readings_valid,battery_readings_negative,battery_readings_over100,battery_readings_nan,battery_data_quality_pct,battery_data_quality,expected_daily_drain,battery_drain_rate_per_day,drain_deviation,days_until_battery_critical,expected_battery_life_days,expected_battery_life_years,battery_low_days_count,battery_low_percentage,battery_warning_days_count,battery_drain_category,battery_data_issue,years_remaining,battery_health_category,risk_category,drain_category,days_since_last_comm,communication_status,not_communicating_7d,has_sensor_issue,projected_life_years,life_reduction_pct,remaining_life_category,less_than_10yr_life,is_slightly_draining,is_moderately_draining,is_fast_draining,is_critical_draining,needs_replacement_1year,needs_replacement_2year,schedule_replacement_3year,life_expectancy_category,estimated_days_remaining,critical_battery_30d,emergency_battery_7d,comm_risk_score,sensor_risk_score,battery_risk_score,drain_risk_score,overall_risk_score,priority_level
ZN39210961,ZM1,2025-09-13,2025-10-13,30,30,32.1,31.843666666666667,32.1,31.57,0.157118082835882,GOOD,81.55,81.55,81.96,81.75633333333332,0.1268853224666725,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0137964630751592,-0.0136007971988134,4461.288350839859,5910.935256068083,16.194343167309814,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,16.194343167309814,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,19.85817678394827,-98.58176783948271,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),5910.935256068083,False,False,0,0,0,0,0.0,Normal
ZN17220351,ZM1,2025-09-13,2025-10-13,30,30,32.1,31.834333333333333,32.1,31.56,0.1617508371951548,GOOD,81.37,81.37,81.7,81.53833333333333,0.1023881503560507,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0111511380383159,-0.0162461222356566,5503.474155653834,7297.013069016667,19.991816627442905,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,19.991816627442926,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,24.569026210449703,-145.69026210449704,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),7297.013069016667,False,False,0,0,0,0,0.0,Normal
ZN17220281,ZM1,2025-09-13,2025-10-13,30,30,32.1,31.82,32.1,31.56,0.1615869574798237,GOOD,82.82,82.82,83.17,82.99966666666667,0.107076618824329,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0116595709841161,-0.0157376892898564,5387.8483252582655,7103.1773049648355,19.460759739629623,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,19.460759739629687,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,23.49765725625415,-134.9765725625415,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),7103.1773049648355,False,False,0,0,0,0,0.0,Normal
ZN17220239,ZM1,2025-09-13,2025-10-13,30,30,32.09,31.81233333333333,32.09,31.54,0.1620702983559772,GOOD,81.36,81.36,81.72,81.54033333333332,0.1120801232288244,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0122064843622074,-0.0151907759117651,5026.836407539017,6665.30981286466,18.26112277497162,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,18.26112277497167,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,22.44484116884424,-124.44841168844238,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),6665.30981286466,False,False,0,0,0,0,0.0,Normal
ZN17220346,ZM1,2025-09-13,2025-10-13,30,30,32.09,31.825333333333333,32.09,31.54,0.1623264767604819,GOOD,73.23,73.23,73.7,73.46799999999999,0.1347897468729317,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0146561323071891,-0.0127411279667834,3631.926819730575,4996.543321601932,13.68915978521073,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,13.689159785210773,Good (60-80%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,18.693376737963636,-86.93376737963636,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),4996.543321601932,False,False,0,0,0,0,0.0,Normal
ZN17220378,ZM1,2025-09-13,2025-10-13,30,30,32.09,31.825666666666667,32.09,31.55,0.1617295173479757,GOOD,79.64,79.64,80.09,79.86566666666668,0.1345409393746607,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0146495824463715,-0.012747677827601,4071.105795562929,5436.332420500199,14.89406142602793,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,14.894061426027942,Good (60-80%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,18.701734588181747,-87.01734588181746,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),5436.332420500199,False,False,0,0,0,0,0.0,Normal
ZN17220148,ZM1,2025-09-13,2025-10-13,30,30,32.08,31.813,32.08,31.53,0.1621015007694996,GOOD,81.8,81.8,82.15,81.977,0.1076120106102769,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0117193384640564,-0.0156779218099161,5273.335196311826,6979.916165992075,19.12305798901925,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,19.12305798901938,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,23.37782150246868,-133.7782150246868,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),6979.916165992075,False,False,0,0,0,0,0.0,Normal
ZN17220358,ZM1,2025-09-13,2025-10-13,30,30,32.07,31.791000000000004,32.07,31.52,0.1625094161728101,GOOD,82.69,82.69,83.04,82.87066666666668,0.1081484718062306,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0117758310135904,-0.0156214292603821,5323.615796426588,7022.009733713746,19.238382832092448,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,19.238382832092455,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,23.265670373796656,-132.65670373796655,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),7022.009733713746,False,False,0,0,0,0,0.0,Normal
ZN17220389,ZM1,2025-09-13,2025-10-13,30,30,32.07,31.80466666666667,32.07,31.53,0.1621777086883466,GOOD,81.53,81.53,81.96,81.75166666666668,0.1264933781375272,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0137628950384795,-0.013634365235493,4470.716359310233,5923.898988697605,16.22986024300712,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,16.22986024300714,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,19.90661136147079,-99.0661136147079,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),5923.898988697605,False,False,0,0,0,0,0.0,Normal
ZN17220359,ZM1,2025-09-13,2025-10-13,30,30,32.07,31.815666666666672,32.11,31.53,0.1768241544846046,GOOD,82.61,82.61,83.05,82.83533333333334,0.1391038642794339,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0150966104470279,-0.0123006498269446,4147.288573133051,5472.0892673138815,14.992025389901013,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,14.992025389901045,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,18.147954714805767,-81.47954714805768,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),5472.0892673138815,False,False,0,0,0,0,0.0,Normal
ZN17220364,ZM1,2025-09-13,2025-10-13,30,30,32.07,31.805000000000007,32.09,31.52,0.1693140318441162,GOOD,82.91,82.91,83.27,83.08966666666666,0.1108426450154585,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0120730309480922,-0.0153242293258803,5210.787603417911,6867.372439983811,18.81471901365417,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,18.814719013654276,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,22.692942966655743,-126.92942966655743,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),6867.372439983811,False,False,0,0,0,0,0.0,Normal
ZN17220377,ZM1,2025-09-13,2025-10-13,30,30,32.07,31.81533333333333,32.07,31.54,0.1567280388472959,GOOD,82.17,82.17,82.64,82.42399999999999,0.155798278065823,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0166964139512033,-0.0107008463227692,3723.5540626686025,4921.416074143158,13.483331709981208,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,13.483331709981254,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,16.4090686503362,-64.09068650336198,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),4921.416074143158,False,False,0,0,0,0,0.0,Normal
ZN17220286,ZM1,2025-09-13,2025-10-13,30,30,32.06,31.77266666666667,32.06,31.51,0.1622244790689597,GOOD,80.75,80.75,81.22,80.94833333333332,0.130200994046031,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0139143605698377,-0.0134828997041348,4365.99293909978,5803.356869667628,15.899607862103034,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,15.899607862103093,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,19.689916857093614,-96.89916857093614,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),5803.356869667628,False,False,0,0,0,0,0.0,Normal
ZN17220402,ZM1,2025-09-13,2025-10-13,30,30,32.06,31.796000000000003,32.06,31.51,0.1666009065670576,GOOD,82.38,82.38,82.77,82.58033333333333,0.1218388798523617,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.01325855575569,-0.0141387045182825,4704.886501173327,6213.346424601794,17.022866916717188,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,17.022866916717245,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,20.663834567513042,-106.63834567513042,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),6213.346424601794,False,False,0,0,0,0,0.0,Normal
ZN17220413,ZM1,2025-09-13,2025-10-13,30,30,32.05,31.776666666666667,32.07,31.5,0.1699560457037768,GOOD,81.94,81.94,82.3,82.12633333333335,0.1107492767418853,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0120607499590632,-0.0153365103149093,5135.667368135267,6793.9390401195715,18.61353161676584,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,18.61353161676595,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,22.716050301154443,-127.16050301154442,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),6793.9390401195715,False,False,0,0,0,0,0.0,Normal
ZN17220410,ZM1,2025-09-13,2025-10-13,30,30,32.05,31.77833333333334,32.05,31.51,0.1617380456240855,GOOD,82.72,82.72,83.1,82.91566666666668,0.1161058771666779,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.012643687571639,-0.0147535727023335,4960.578126011813,6542.395130479882,17.924370220492783,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,17.924370220492825,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,21.668726088603513,-116.68726088603513,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),6542.395130479882,False,False,0,0,0,0,0.0,Normal
ZN17220383,ZM1,2025-09-13,2025-10-13,30,30,32.05,31.77766666666667,32.05,31.51,0.1626649472304072,GOOD,88.58,88.58,88.72,88.64733333333331,0.0435441379983923,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0047265433109538,-0.0226707169630187,14509.546509616215,18740.96864715387,51.34511958124316,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Excellent (80-100%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),18740.96864715387,False,False,0,0,0,0,0.0,Normal
ZN39211110,ZM1,2025-09-13,2025-10-13,30,30,32.04,31.775666666666663,32.06,31.49,0.1689864988145779,GOOD,81.24,81.24,81.63,81.43233333333335,0.1188358280275283,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0129425249713442,-0.0144547353026283,4731.688765182219,6276.982287449469,17.19721174643681,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,17.197211746436903,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,21.168404414619527,-111.68404414619526,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),6276.982287449469,False,False,0,0,0,0,0.0,Normal
ZN17220180,ZM1,2025-09-13,2025-10-13,30,30,32.04,31.770333333333333,32.06,31.5,0.1693900484259544,GOOD,81.96,81.96,82.35,82.171,0.1141490254010082,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0124136237104955,-0.014983636563477,4991.29033109113,6602.42342698887,18.08883130681876,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,18.088831306818822,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,22.070316382160595,-120.70316382160595,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),6602.42342698887,False,False,0,0,0,0,0.0,Normal
ZN39210976,ZM1,2025-09-13,2025-10-13,30,30,32.03,31.756666666666664,32.05,31.48,0.1699560457037772,GOOD,71.87,71.87,72.49,72.10233333333332,0.1655853427907381,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0173882429998357,-0.0100090172741368,2983.050098879461,4133.252566155137,11.323979633301738,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,11.323979633301747,Good (60-80%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,15.75619818185856,-57.56198181858559,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),4133.252566155137,False,False,0,0,0,0,0.0,Normal
ZN17220412,ZM1,2025-09-13,2025-10-13,30,30,32.03,31.762999999999995,32.06,31.49,0.1696273806785396,GOOD,81.82,81.82,82.17,81.99633333333333,0.1072053567026725,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0116759456361557,-0.0157213146378168,5294.646097748856,7007.569455157141,19.198820425087924,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,19.19882042508806,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,23.46470352614038,-134.6470352614038,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),7007.569455157141,False,False,0,0,0,0,0.0,Normal
ZN17220398,ZM1,2025-09-13,2025-10-13,30,30,32.02,31.74433333333333,32.02,31.48,0.1690069032120682,GOOD,83.18,83.18,83.53,83.35866666666668,0.1071490529133591,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.011670214507941,-0.0157270457660315,5413.78223656547,7127.546793882851,19.527525462692623,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,19.527525462692743,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,23.47622681256641,-134.7622681256641,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),7127.546793882851,False,False,0,0,0,0,0.0,Normal
ZN39211137,ZM1,2025-09-13,2025-10-13,30,30,32.01,31.736666666666665,32.03,31.46,0.169956045703777,GOOD,78.26,78.26,78.64,78.45133333333332,0.1149432643654619,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0125192402161434,-0.0148780200578291,4653.637041397625,6251.178078609335,17.12651528386111,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,17.126515283861192,Good (60-80%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,21.88412379742038,-118.84123797420378,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),6251.178078609335,False,False,0,0,0,0,0.0,Normal
ZN17220250,ZM1,2025-09-13,2025-10-13,30,30,31.81,30.051,31.81,29.43,0.7369010133310144,GOOD,81.26,81.26,81.49,81.33666666666664,0.0793652983029256,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0082323563124277,-0.0191649039615448,7441.368871208886,9870.806961711385,27.043306744414515,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,27.043306744414757,Excellent (80-100%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),9870.806961711385,False,False,0,0,0,0,0.0,Normal
ZN32220702,ZM1,2025-09-13,2025-10-13,30,30,31.39,28.739666666666665,31.39,26.99,1.497479453162439,GOOD,76.0,76.0,76.08,76.01033333333334,0.0225118104379764,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0016366464712623,-0.0257606138027102,34216.30815407885,46436.41820910982,127.22306358659456,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Good (60-80%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),46436.41820910982,False,False,0,0,0,0,0.0,Normal
ZN52211105,ZM1,2025-09-13,2025-10-13,30,30,31.09,30.819000000000003,31.09,30.54,0.1649942527734704,GOOD,82.79,82.79,83.24,83.00266666666666,0.1526531640869162,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0163148845587034,-0.0110823757152691,3848.6328097555374,5074.507251467773,13.902759593062369,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,13.902759593062392,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,16.7928005714004,-67.92800571400399,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),5074.507251467773,False,False,0,0,0,0,0.0,Normal
ZN52211065,ZM1,2025-09-13,2025-10-13,30,30,31.08,30.806,31.08,30.52,0.1648112818368014,GOOD,81.88,81.88,82.21,82.04533333333332,0.103114711259649,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0112280989028973,-0.0161691613710752,5511.173399446315,7292.4188420598675,19.9792297042736,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,19.97922970427361,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,24.40062250155546,-144.0062250155546,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),7292.4188420598675,False,False,0,0,0,0,0.0,Normal
ZN52211147,ZM1,2025-09-13,2025-10-13,30,30,31.08,30.806,31.08,30.52,0.1648112818368014,GOOD,82.82,82.82,83.15,82.98933333333335,0.1002043888271866,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0109112493859502,-0.0164860108880223,5757.360846402216,7590.331507466288,20.79542878757884,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,20.79542878757887,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,25.10918713786389,-151.0918713786389,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),7590.331507466288,False,False,0,0,0,0,0.0,Normal
ZN52211138,ZM1,2025-09-13,2025-10-13,30,30,31.03,30.75633333333333,31.03,30.47,0.1650597244747434,GOOD,80.58,80.58,80.99,80.79166666666666,0.1304655677480309,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0141763550024555,-0.013220905271517,4273.31285013013,5684.112734623439,15.572911601707958,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,15.572911601708052,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,19.326025814976486,-93.26025814976487,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),5684.112734623439,False,False,0,0,0,0,0.0,Normal
ZN52211127,ZM1,2025-09-13,2025-10-13,30,30,30.99,30.722666666666665,30.99,30.44,0.1642314038878937,GOOD,82.78,82.78,83.1,82.94266666666667,0.0997560242181696,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.010862125429834,-0.0165351348441385,5779.715987035819,7620.9762568784,20.879387005146263,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,20.8793870051463,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,25.222743422500965,-152.22743422500966,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),7620.9762568784,False,False,0,0,0,0,0.0,Normal
ZN52211173,ZM1,2025-09-13,2025-10-13,30,30,30.95,30.68033333333334,30.97,30.39,0.1721563710466562,GOOD,81.08,81.08,81.46,81.26899999999999,0.1167771234091854,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0127050925167837,-0.0146921677571888,4807.521072303245,6381.693001675633,17.48409041554965,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,17.48409041554968,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,21.563999032498373,-115.63999032498373,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),6381.693001675633,False,False,0,0,0,0,0.0,Normal
ZN52211178,ZM1,2025-09-13,2025-10-13,30,30,30.95,30.680000000000007,30.97,30.39,0.1724468933744029,GOOD,82.62,82.62,82.96,82.79133333333333,0.1046087401020921,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.011393482888489,-0.0160037773854835,5496.124461051801,7251.513940787341,19.867161481609,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,19.867161481609156,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,24.046431229253393,-140.46431229253392,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),7251.513940787341,False,False,0,0,0,0,0.0,Normal
ZN52211189,ZM1,2025-09-13,2025-10-13,30,30,30.95,30.680000000000007,30.97,30.39,0.1716451833449373,GOOD,81.41,81.41,81.82,81.61133333333335,0.1238389759083259,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0134730636973958,-0.0139241965765767,4557.983349538362,6042.426713660953,16.55459373605736,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,16.554593736057406,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,20.334840604418876,-103.34840604418875,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),6042.426713660953,False,False,0,0,0,0,0.0,Normal
ZN17220163,ZM1,2025-09-13,2025-10-13,30,30,30.35,30.06866666666667,30.35,29.79,0.1638277761244566,GOOD,81.43,81.43,81.77,81.603,0.1018162645363595,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0110864581627645,-0.016310802111208,5540.994165866357,7344.996824458747,20.123278971119703,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,20.123278971119852,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,24.71236518619655,-147.1236518619655,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),7344.996824458747,False,False,0,0,0,0,0.0,Normal
ZN39210951,ZM1,2025-09-13,2025-10-13,30,30,30.34,30.049666666666667,30.34,29.78,0.1669499890703043,GOOD,83.13,83.13,83.29,83.21000000000002,0.0480660465150424,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0052276076633365,-0.022169652610636,12076.269694598132,15902.111511356727,43.56742879823729,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Excellent (80-100%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),15902.111511356727,False,False,0,0,0,0,0.0,Normal
